"","PlayerId","SystemConfiguration","NumberOfGoals","NumberOfOperatorsPreCompilation","NumberOfPredicatesPreCompilation","NumberOfOperatorsPostCompilation","NumberOfPredicatesPostCompilation","NumberOfObservationsInput","NumberOfPlayerActionsTaken","Runtime","PlanRecognitionPrecision","PlanRecognitionRecall","PlanRecognitionF1Score","PlanRecognitionLevenshteinDistance","GoalRecognitionPrecision","GoalRecognitionRecall","GoalRecognitionF1Score","GoalRecognitionLevenshteinDistance","IndexterCalculationTime"
"14",-1236709656," Baseline",26,14,15,734,732,14,14,671.127,0.386363636,0.173469388,0.23943662,285,0.666666667,0.5,0.571428571,14,0
"15",-1236709656," Baseline",26,14,15,748,734,15,15,690.627,0.5,0.234693878,0.319444444,281,0.666666667,0.5,0.571428571,14,0
"16",-1236709656," Baseline",26,14,15,763,736,16,16,738.42,0.404255319,0.193877551,0.262068966,278,0.666666667,0.5,0.571428571,14,0
"17",-1236709656," Baseline",26,14,15,779,738,17,17,795.9,0.404255319,0.193877551,0.262068966,278,0.666666667,0.5,0.571428571,14,0
"18",-1236709656," Baseline",26,14,15,796,740,18,18,819.611,0.489361702,0.234693878,0.317241379,267,0.666666667,0.5,0.571428571,14,0
"19",-1236709656," Baseline",26,14,15,814,742,19,19,847.409,0.510638298,0.244897959,0.331034483,269,0.666666667,0.5,0.571428571,14,0
"20",-1236709656," Baseline",26,14,15,833,744,20,20,113301.318,0.168674699,0.142857143,0.154696133,273,0.666666667,0.5,0.571428571,14,0
"21",-1236709656," Baseline",26,14,15,853,746,21,21,129347.032,0.134146341,0.112244898,0.122222222,272,0.666666667,0.5,0.571428571,14,0
"22",-1236709656," Baseline",26,14,15,874,748,22,22,154078.278,0.142857143,0.12244898,0.131868132,277,0.666666667,0.5,0.571428571,14,0
"23",-1236709656," Baseline",26,14,15,897,750,23,23,180919.905,0.168674699,0.142857143,0.154696133,273,0.666666667,0.5,0.571428571,14,0
"24",-1236709656," Baseline",26,14,15,920,752,24,24,144911.311,0.168674699,0.142857143,0.154696133,274,0.666666667,0.5,0.571428571,14,0
"25",-1236709656," Baseline",26,14,15,945,754,25,25,1109.829,0.622222222,0.285714286,0.391608392,265,0.666666667,0.5,0.571428571,14,0
"26",-1236709656," Baseline",26,14,15,971,756,26,26,155341.786,0.142857143,0.12244898,0.131868132,278,0.666666667,0.5,0.571428571,14,0
"27",-1236709656," Baseline",26,14,15,997,758,27,27,1129.459,0.69047619,0.295918367,0.414285714,268,1,0.75,0.857142857,15,0
"28",-1236709656," Baseline",26,14,15,1024,760,28,28,1128.079,0.720930233,0.316326531,0.439716312,256,1,0.75,0.857142857,15,0
"29",-1236709656," Baseline",26,14,15,1052,762,29,29,201386.616,0.141176471,0.12244898,0.131147541,283,0.666666667,0.5,0.571428571,14,0
"30",-1236709656," Baseline",26,14,15,1081,764,30,30,223513.262,0.162790698,0.142857143,0.152173913,283,0.666666667,0.5,0.571428571,14,0
"31",-1236709656," Baseline",26,14,15,1111,766,31,31,236901.919,0.126436782,0.112244898,0.118918919,282,0.666666667,0.5,0.571428571,14,0
"32",-1236709656," Baseline",26,14,15,1142,768,32,32,284730.751,0.126436782,0.112244898,0.118918919,282,0.666666667,0.5,0.571428571,14,0
"33",-1236709656," Baseline",26,14,15,1174,770,33,33,284904.566,0.139534884,0.12244898,0.130434783,280,0.666666667,0.5,0.571428571,14,0
"34",-1236709656," Baseline",26,14,15,1207,772,34,34,302749.781,0.225806452,0.214285714,0.219895288,296,0.666666667,0.5,0.571428571,14,0
"35",-1236709656," Baseline",26,14,15,1241,774,35,35,1695.877,0.74,0.37755102,0.5,230,0.666666667,0.5,0.571428571,14,0
"36",-1236709656," Baseline",26,14,15,1276,776,36,36,1688.717,0.75,0.397959184,0.52,223,0.666666667,0.5,0.571428571,14,0
"37",-1236709656," Baseline",26,14,15,1312,778,37,37,1814.936,0.735849057,0.397959184,0.516556291,219,0.666666667,0.5,0.571428571,14,0
"38",-1236709656," Baseline",26,14,15,1349,780,38,38,365857.477,0.120879121,0.112244898,0.116402116,297,0.666666667,0.5,0.571428571,14,0
"39",-1236709656," Baseline",26,14,15,1387,782,39,39,1961.544,0.745762712,0.448979592,0.560509554,198,0.666666667,0.5,0.571428571,13,0
"40",-1236709656," Baseline",26,14,15,1426,784,40,40,965906.318,0.2,0.224489796,0.211538462,316,1,0.75,0.857142857,15,0
"41",-1236709656," Baseline",26,14,15,1466,786,41,41,894149.098,0.180952381,0.193877551,0.187192118,317,1,0.75,0.857142857,15,0
"42",-1236709656," Baseline",26,14,15,1507,788,42,42,907322.824,0.163793103,0.193877551,0.177570093,333,1,0.75,0.857142857,15,0
"43",-1236709656," Baseline",26,14,15,1549,790,43,43,2544.586,0.796610169,0.479591837,0.598726115,190,0.666666667,0.5,0.571428571,14,0
"44",-1236709656," Baseline",26,14,15,1592,792,44,44,2580.461,0.8,0.489795918,0.607594937,186,0.666666667,0.5,0.571428571,14,0
"45",-1236709656," Baseline",26,14,15,1636,794,45,45,423729.884,0.2,0.234693878,0.215962441,337,1,0.75,0.857142857,15,0
"46",-1236709656," Baseline",26,14,15,1681,796,46,46,3113.012,0.787878788,0.530612245,0.634146341,166,0.666666667,0.5,0.571428571,13,0
"47",-1236709656," Baseline",26,14,15,1727,798,47,47,552577.249,0.172413793,0.204081633,0.186915888,330,1,0.75,0.857142857,15,0
"48",-1236709656," Baseline",26,14,15,1774,800,48,48,2989.479,0.836065574,0.520408163,0.641509434,176,1,0.75,0.857142857,15,0
"49",-1236709656," Baseline",26,14,15,1822,802,49,49,3272.898,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"50",-1236709656," Baseline",26,14,15,1822,802,50,50,3186.792,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"51",-1236709656," Baseline",26,14,15,1822,802,51,51,3167.634,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"52",-1236709656," Baseline",26,14,15,1822,802,52,52,3176.379,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"53",-1236709656," Baseline",26,14,15,1822,802,53,53,3178.045,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"54",-1236709656," Baseline",26,14,15,1822,802,54,54,3168.243,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"55",-1236709656," Baseline",26,14,15,1822,802,55,55,3193.202,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"56",-1236709656," Baseline",26,14,15,1822,802,56,56,3174.291,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"57",-1236709656," Baseline",26,14,15,1822,802,57,57,3193.464,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"58",-1236709656," Baseline",26,14,15,1822,802,58,58,3193.776,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"59",-1236709656," Baseline",26,14,15,1822,802,59,59,3180.402,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"60",-1236709656," Baseline",26,14,15,1822,802,60,60,3161.847,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"61",-1236709656," Baseline",26,14,15,1822,802,61,61,3164.93,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"62",-1236709656," Baseline",26,14,15,1822,802,62,62,3198.732,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"63",-1236709656," Baseline",26,14,15,1822,802,63,63,3210.67,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"64",-1236709656," Baseline",26,14,15,1822,802,64,64,3193.201,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"65",-1236709656," Baseline",26,14,15,1822,802,65,65,3173.94,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"66",-1236709656," Baseline",26,14,15,1822,802,66,66,3164.424,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"67",-1236709656," Baseline",26,14,15,1822,802,67,67,3146.454,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"68",-1236709656," Baseline",26,14,15,1822,802,68,68,3175.094,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"69",-1236709656," Baseline",26,14,15,1822,802,69,69,3166.648,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"70",-1236709656," Baseline",26,14,15,1822,802,70,70,3141.801,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"71",-1236709656," Baseline",26,14,15,1822,802,71,71,3191.885,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"72",-1236709656," Baseline",26,14,15,1822,802,72,72,3147.804,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"73",-1236709656," Baseline",26,14,15,1822,802,73,73,3202.687,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"74",-1236709656," Baseline",26,14,15,1822,802,74,74,3150.492,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"75",-1236709656," Baseline",26,14,15,1822,802,75,75,3153.729,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"76",-1236709656," Baseline",26,14,15,1822,802,76,76,3147.962,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"77",-1236709656," Baseline",26,14,15,1822,802,77,77,3156.353,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"78",-1236709656," Baseline",26,14,15,1822,802,78,78,3129.752,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"79",-1236709656," Baseline",26,14,15,1822,802,79,79,3151.353,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"80",-1236709656," Baseline",26,14,15,1822,802,80,80,3187.252,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"81",-1236709656," Baseline",26,14,15,1822,802,81,81,3185.09,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"82",-1236709656," Baseline",26,14,15,1822,802,82,82,3162.607,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"83",-1236709656," Baseline",26,14,15,1822,802,83,83,3116.001,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"84",-1236709656," Baseline",26,14,15,1822,802,84,84,3154.162,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"85",-1236709656," Baseline",26,14,15,1822,802,85,85,3194.959,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"86",-1236709656," Baseline",26,14,15,1822,802,86,86,3161.901,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"87",-1236709656," Baseline",26,14,15,1822,802,87,87,3177.164,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"88",-1236709656," Baseline",26,14,15,1822,802,88,88,3142.845,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"89",-1236709656," Baseline",26,14,15,1822,802,89,89,3150.245,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"90",-1236709656," Baseline",26,14,15,1822,802,90,90,3173.172,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"91",-1236709656," Baseline",26,14,15,1822,802,91,91,3173.285,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"92",-1236709656," Baseline",26,14,15,1822,802,92,92,3152.249,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"93",-1236709656," Baseline",26,14,15,1822,802,93,93,3173.218,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"94",-1236709656," Baseline",26,14,15,1822,802,94,94,3145.649,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"95",-1236709656," Baseline",26,14,15,1822,802,95,95,3156.268,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"96",-1236709656," Baseline",26,14,15,1822,802,96,96,3156.582,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"97",-1236709656," Baseline",26,14,15,1822,802,97,97,3164.602,0.838709677,0.530612245,0.65,172,1,0.75,0.857142857,15,0
"98",-1328595570," Baseline",26,14,15,641,706,1,1,1633.715,0.256410256,0.120481928,0.163934426,263,0.666666667,0.5,0.571428571,14,0
"99",-1328595570," Baseline",26,14,15,642,708,2,2,1962.626,0.224489796,0.13253012,0.166666667,252,0.666666667,0.5,0.571428571,14,0
"100",-1328595570," Baseline",26,14,15,644,710,3,3,1907.72,0.255813953,0.13253012,0.174603175,255,0.666666667,0.5,0.571428571,14,0
"101",-1328595570," Baseline",26,14,15,647,712,4,4,2432.062,0.166666667,0.096385542,0.122137405,248,0.666666667,0.5,0.571428571,14,0
"102",-1328595570," Baseline",26,14,15,651,714,5,5,556.787,0.34375,0.13253012,0.191304348,253,0.666666667,0.5,0.571428571,14,0
"103",-1328595570," Baseline",26,14,15,656,716,6,6,557.718,0.34375,0.13253012,0.191304348,253,0.666666667,0.5,0.571428571,14,0
"104",-1328595570," Baseline",26,14,15,662,718,7,7,2802.781,0.227272727,0.120481928,0.157480315,261,0.666666667,0.5,0.571428571,14,0
"105",-1328595570," Baseline",26,14,15,669,720,8,8,582.292,0.4375,0.168674699,0.243478261,253,0.666666667,0.5,0.571428571,14,0
"106",-1328595570," Baseline",26,14,15,677,722,9,9,616.746,0.424242424,0.168674699,0.24137931,250,0.666666667,0.5,0.571428571,14,0
"107",-1328595570," Baseline",26,14,15,686,724,10,10,618.018,0.4,0.168674699,0.237288136,243,0.666666667,0.5,0.571428571,14,0
"108",-1328595570," Baseline",26,14,15,696,726,11,11,617.211,0.424242424,0.168674699,0.24137931,248,0.666666667,0.5,0.571428571,14,0
"109",-1328595570," Baseline",26,14,15,707,728,12,12,642.001,0.424242424,0.168674699,0.24137931,248,0.666666667,0.5,0.571428571,14,0
"110",-1328595570," Baseline",26,14,15,719,730,13,13,678.185,0.470588235,0.192771084,0.273504274,244,0.666666667,0.5,0.571428571,14,0
"111",-1328595570," Baseline",26,14,15,732,732,14,14,709.612,0.5,0.21686747,0.302521008,231,0.666666667,0.5,0.571428571,14,0
"112",-1328595570," Baseline",26,14,15,746,734,15,15,755.653,0.540540541,0.240963855,0.333333333,233,0.666666667,0.5,0.571428571,14,0
"113",-1328595570," Baseline",26,14,15,761,736,16,16,801.194,0.552631579,0.253012048,0.347107438,223,0.666666667,0.5,0.571428571,14,0
"114",-1328595570," Baseline",26,14,15,777,738,17,17,864.717,0.526315789,0.240963855,0.330578512,229,0.666666667,0.5,0.571428571,14,0
"115",-1328595570," Baseline",26,14,15,794,740,18,18,826.036,0.628571429,0.265060241,0.372881356,229,1,0.75,0.857142857,15,0
"116",-1328595570," Baseline",26,14,15,812,742,19,19,879.634,0.628571429,0.265060241,0.372881356,229,1,0.75,0.857142857,15,0
"117",-1328595570," Baseline",26,14,15,831,744,20,20,66705.977,0.138461538,0.108433735,0.121621622,242,0.666666667,0.5,0.571428571,14,0
"118",-1328595570," Baseline",26,14,15,851,746,21,21,71335.896,0.166666667,0.13253012,0.147651007,237,0.666666667,0.5,0.571428571,14,0
"119",-1328595570," Baseline",26,14,15,872,748,22,22,65001.327,0.152777778,0.13253012,0.141935484,227,0.666666667,0.5,0.571428571,14,0
"120",-1328595570," Baseline",26,14,15,894,750,23,23,13220.827,0.177419355,0.13253012,0.151724138,253,0.666666667,0.5,0.571428571,14,0
"121",-1328595570," Baseline",26,14,15,917,752,24,24,14115.623,0.177419355,0.13253012,0.151724138,253,0.666666667,0.5,0.571428571,14,0
"122",-1328595570," Baseline",26,14,15,941,754,25,25,1187.267,0.885714286,0.373493976,0.525423729,223,1,0.75,0.857142857,15,0
"123",-1328595570," Baseline",26,14,15,966,756,26,26,1274.862,0.885714286,0.373493976,0.525423729,223,1,0.75,0.857142857,15,0
"124",-1328595570," Baseline",26,14,15,992,758,27,27,1385.913,0.885714286,0.373493976,0.525423729,223,1,0.75,0.857142857,15,0
"125",-1328595570," Baseline",26,14,15,1019,760,28,28,1444.109,0.833333333,0.361445783,0.504201681,223,1,0.75,0.857142857,15,0
"126",-1328595570," Baseline",26,14,15,1047,762,29,29,1497.95,0.833333333,0.361445783,0.504201681,222,1,0.75,0.857142857,15,0
"127",-1328595570," Baseline",26,14,15,1076,764,30,30,1680.919,0.842105263,0.385542169,0.52892562,215,1,0.75,0.857142857,15,0
"128",-1328595570," Baseline",26,14,15,1106,766,31,31,1851.161,0.825,0.397590361,0.536585366,208,1,0.75,0.857142857,15,0
"129",-1328595570," Baseline",26,14,15,1138,768,32,32,1933.214,0.80952381,0.409638554,0.544,198,1,0.75,0.857142857,15,0
"130",-1328595570," Baseline",26,14,15,1171,770,33,33,2053.809,0.80952381,0.409638554,0.544,198,1,0.75,0.857142857,15,0
"131",-1328595570," Baseline",26,14,15,1204,772,34,34,2116.279,0.818181818,0.43373494,0.566929134,190,1,0.75,0.857142857,15,0
"132",-1328595570," Baseline",26,14,15,1238,774,35,35,2203.436,0.822222222,0.445783133,0.578125,186,1,0.75,0.857142857,15,0
"133",-1328595570," Baseline",26,14,15,1273,776,36,36,2502.901,0.869565217,0.481927711,0.620155039,182,1,0.75,0.857142857,15,0
"134",-1328595570," Baseline",26,14,15,1309,778,37,37,2675.989,0.787234043,0.445783133,0.569230769,178,1,0.75,0.857142857,15,0
"135",-1328595570," Baseline",26,14,15,1346,780,38,38,2818.786,0.816326531,0.481927711,0.606060606,168,1,0.75,0.857142857,15,0
"136",-1328595570," Baseline",26,14,15,1384,782,39,39,2897.567,0.82,0.493975904,0.616541353,164,1,0.75,0.857142857,15,0
"137",-1328595570," Baseline",26,14,15,1423,784,40,40,3003.762,0.862745098,0.530120482,0.656716418,159,1,0.75,0.857142857,15,0
"138",-1328595570," Baseline",26,14,15,1463,786,41,41,3242.445,0.862745098,0.530120482,0.656716418,159,1,0.75,0.857142857,15,0
"139",-1328595570," Baseline",26,14,15,1504,788,42,42,3522.37,0.862745098,0.530120482,0.656716418,159,1,0.75,0.857142857,15,0
"140",-1328595570," Baseline",26,14,15,1546,790,43,43,3820.047,0.849056604,0.542168675,0.661764706,149,1,0.75,0.857142857,15,0
"141",-1328595570," Baseline",26,14,15,1589,792,44,44,3933.87,0.851851852,0.554216867,0.671532847,144,1,0.75,0.857142857,15,0
"142",-1328595570," Baseline",26,14,15,1633,794,45,45,3990.371,0.925925926,0.602409639,0.729927007,140,0.666666667,0.5,0.571428571,15,0
"143",-1328595570," Baseline",26,14,15,1679,796,46,46,4266.82,0.925925926,0.602409639,0.729927007,140,0.666666667,0.5,0.571428571,15,0
"144",-1328595570," Baseline",26,14,15,1726,798,47,47,4821.06,0.925925926,0.602409639,0.729927007,135,0.666666667,0.5,0.571428571,15,0
"145",-1328595570," Baseline",26,14,15,1774,800,48,48,4964.964,0.925925926,0.602409639,0.729927007,135,0.666666667,0.5,0.571428571,15,0
"146",-1328595570," Baseline",26,14,15,1823,802,49,49,5210.116,0.910714286,0.614457831,0.73381295,129,0.666666667,0.5,0.571428571,15,0
"147",-1328595570," Baseline",26,14,15,1873,804,50,50,5438.916,0.910714286,0.614457831,0.73381295,129,0.666666667,0.5,0.571428571,15,0
"148",-1328595570," Baseline",26,14,15,1924,806,51,51,5555.184,0.896551724,0.626506024,0.737588652,122,0.666666667,0.5,0.571428571,15,0
"149",-1328595570," Baseline",26,14,15,1976,808,52,52,5806.406,0.9,0.65060241,0.755244755,117,0.666666667,0.5,0.571428571,15,0
"150",-1328595570," Baseline",26,14,15,2029,810,53,53,6115.693,0.887096774,0.662650602,0.75862069,102,0.666666667,0.5,0.571428571,15,0
"151",-1328595570," Baseline",26,14,15,2082,812,54,54,6454.589,0.90625,0.698795181,0.789115646,103,0.666666667,0.5,0.571428571,15,0
"152",-1328595570," Baseline",26,14,15,2136,814,55,55,6649.364,0.903225806,0.674698795,0.772413793,103,0.666666667,0.5,0.571428571,14,0
"153",-1328595570," Baseline",26,14,15,2191,816,56,56,6947.735,0.784615385,0.614457831,0.689189189,114,0.666666667,0.5,0.571428571,15,0
"154",-1328595570," Baseline",26,14,15,2247,818,57,57,7060.79,0.772727273,0.614457831,0.684563758,117,0.666666667,0.5,0.571428571,15,0
"155",-1328595570," Baseline",26,14,15,2304,820,58,58,7514.741,0.952380952,0.722891566,0.821917808,99,0.666666667,0.5,0.571428571,14,0
"156",-1328595570," Baseline",26,14,15,2362,822,59,59,7818.245,0.938461538,0.734939759,0.824324324,89,0.666666667,0.5,0.571428571,14,0
"157",-1328595570," Baseline",26,14,15,2422,824,60,60,8158.288,0.790322581,0.590361446,0.675862069,114,0.666666667,0.5,0.571428571,14,0
"158",-1328595570," Baseline",26,14,15,2483,826,61,61,8474.27,0.777777778,0.590361446,0.671232877,110,0.666666667,0.5,0.571428571,14,0
"159",-1328595570," Baseline",26,14,15,2545,828,62,62,8613.326,0.765625,0.590361446,0.666666667,105,0.666666667,0.5,0.571428571,14,0
"160",-1328595570," Baseline",26,14,15,2608,830,63,63,8918.694,0.753846154,0.590361446,0.662162162,100,0.666666667,0.5,0.571428571,14,0
"161",-1328595570," Baseline",26,14,15,2672,832,64,64,9339.793,0.742424242,0.590361446,0.657718121,95,0.666666667,0.5,0.571428571,14,0
"162",-1328595570," Baseline",26,14,15,2737,834,65,65,9787.85,0.731343284,0.590361446,0.653333333,91,0.666666667,0.5,0.571428571,14,0
"163",-1328595570," Baseline",26,14,15,2803,836,66,66,10007.448,0.735294118,0.602409639,0.662251656,86,0.666666667,0.5,0.571428571,14,0
"164",-1328595570," Baseline",26,14,15,2869,838,67,67,10366.542,0.535211268,0.457831325,0.493506494,86,0.666666667,0.5,0.571428571,14,0
"165",-1328595570," Baseline",26,14,15,2937,840,68,68,10890.254,0.541666667,0.469879518,0.503225806,84,0.666666667,0.5,0.571428571,14,0
"166",-1328595570," Baseline",26,14,15,3006,842,69,69,11427.872,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"167",-1328595570," Baseline",26,14,15,3006,842,70,70,11349.492,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"168",-1328595570," Baseline",26,14,15,3006,842,71,71,11247.66,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"169",-1328595570," Baseline",26,14,15,3006,842,72,72,11335.541,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"170",-1328595570," Baseline",26,14,15,3006,842,73,73,11277.328,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"171",-1328595570," Baseline",26,14,15,3006,842,74,74,11229.827,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"172",-1328595570," Baseline",26,14,15,3006,842,75,75,11250.294,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"173",-1328595570," Baseline",26,14,15,3006,842,76,76,11209.874,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"174",-1328595570," Baseline",26,14,15,3006,842,77,77,11220.449,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"175",-1328595570," Baseline",26,14,15,3006,842,78,78,11549.066,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"176",-1328595570," Baseline",26,14,15,3006,842,79,79,11254.974,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"177",-1328595570," Baseline",26,14,15,3006,842,80,80,11229.71,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"178",-1328595570," Baseline",26,14,15,3006,842,81,81,11207.137,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"179",-1328595570," Baseline",26,14,15,3006,842,82,82,11259.619,0.534246575,0.469879518,0.5,80,0.666666667,0.5,0.571428571,14,0
"180",-183629513," Baseline",26,14,15,641,706,1,1,2082.464,0.128205128,0.049019608,0.070921986,313,0.666666667,0.666666667,0.666666667,10,0
"181",-183629513," Baseline",26,14,15,642,708,2,2,2419.725,0.081632653,0.039215686,0.052980132,293,0.666666667,0.666666667,0.666666667,10,0
"182",-183629513," Baseline",26,14,15,644,710,3,3,2220.3,0.093023256,0.039215686,0.055172414,309,0.666666667,0.666666667,0.666666667,10,0
"183",-183629513," Baseline",26,14,15,647,712,4,4,2965.354,0.041666667,0.019607843,0.026666667,301,0.666666667,0.666666667,0.666666667,10,0
"184",-183629513," Baseline",26,14,15,651,714,5,5,2852.125,0.117647059,0.058823529,0.078431373,296,0.666666667,0.666666667,0.666666667,10,0
"185",-183629513," Baseline",26,14,15,656,716,6,6,3457.578,0.117647059,0.058823529,0.078431373,295,0.666666667,0.666666667,0.666666667,10,0
"186",-183629513," Baseline",26,14,15,662,718,7,7,712.632,0.285714286,0.098039216,0.145985401,322,0.666666667,0.666666667,0.666666667,10,0
"187",-183629513," Baseline",26,14,15,669,720,8,8,3841.035,0.078431373,0.039215686,0.052287582,294,0.666666667,0.666666667,0.666666667,10,0
"188",-183629513," Baseline",26,14,15,677,722,9,9,3853.826,0.044444444,0.019607843,0.027210884,311,0.666666667,0.666666667,0.666666667,10,0
"189",-183629513," Baseline",26,14,15,686,724,10,10,4454.25,0.127659574,0.058823529,0.080536913,308,0.666666667,0.666666667,0.666666667,10,0
