"","PlayerId","SystemConfiguration","NumberOfGoals","NumberOfOperatorsPreCompilation","NumberOfPredicatesPreCompilation","NumberOfOperatorsPostCompilation","NumberOfPredicatesPostCompilation","NumberOfObservationsInput","NumberOfPlayerActionsTaken","Runtime","PlanRecognitionPrecision","PlanRecognitionRecall","PlanRecognitionF1Score","PlanRecognitionLevenshteinDistance","GoalRecognitionPrecision","GoalRecognitionRecall","GoalRecognitionF1Score","GoalRecognitionLevenshteinDistance","IndexterCalculationTime"
"39",-1236709656," cognitive_STRICT",26,14,15,651,714,5,39,1372.769,0.163265306122449,0.0816326530612245,0.108843537414966,271,-1,0,0,21,40.226
"40",-1236709656," cognitive_STRICT",26,14,15,651,714,5,40,461.678,0.181818181818182,0.0816326530612245,0.112676056338028,307,-1,0,0,21,42.06
"41",-1236709656," cognitive_STRICT",26,14,15,651,714,5,41,405.091,0.27027027027027,0.102040816326531,0.148148148148148,319,-1,0,0,21,42.39
"42",-1236709656," cognitive_STRICT",26,14,15,656,716,6,42,442.398,0.205128205128205,0.0816326530612245,0.116788321167883,306,-1,0,0,21,43.665
"43",-1236709656," cognitive_STRICT",26,14,15,656,716,6,43,430.323,0.317073170731707,0.13265306122449,0.18705035971223,313,-1,0,0,21,43.722
"44",-1236709656," cognitive_STRICT",26,14,15,656,716,6,44,429.802,0.256410256410256,0.102040816326531,0.145985401459854,301,-1,0,0,21,46.392
"45",-1236709656," cognitive_STRICT",26,14,15,656,716,6,45,426.599,0.243243243243243,0.0918367346938776,0.133333333333333,309,-1,0,0,21,45.398
"46",-1236709656," cognitive_STRICT",26,14,15,656,716,6,46,1489.893,0.102040816326531,0.0510204081632653,0.0680272108843537,285,-1,0,0,21,50.334
"47",-1236709656," cognitive_STRICT",26,14,15,656,716,6,47,2281.654,0.160714285714286,0.0918367346938776,0.116883116883117,285,-1,0,0,21,49.388
"48",-1236709656," cognitive_STRICT",26,14,15,656,716,6,48,1612.489,0.148148148148148,0.0816326530612245,0.105263157894737,269,-1,0,0,21,50.984
"49",-1236709656," cognitive_STRICT",26,14,15,656,716,6,49,1639.668,0.288888888888889,0.13265306122449,0.181818181818182,298,-1,0,0,21,51.911
"50",-1236709656," cognitive_STRICT",26,14,15,656,716,6,50,1565.465,0.288888888888889,0.13265306122449,0.181818181818182,298,-1,0,0,21,50.729
"51",-1236709656," cognitive_STRICT",26,14,15,656,716,6,51,494.781,0.156862745098039,0.0816326530612245,0.10738255033557,302,-1,0,0,21,56.72
"52",-1236709656," cognitive_STRICT",26,14,15,662,718,7,52,448.118,0.157894736842105,0.0612244897959184,0.0882352941176471,316,-1,0,0,21,56.95
"53",-1236709656," cognitive_STRICT",26,14,15,663,718,7,53,434.503,0.21875,0.0714285714285714,0.107692307692308,334,-1,0,0,21,54.874
"54",-1236709656," cognitive_STRICT",26,14,15,663,718,7,54,2031.496,0.0566037735849057,0.0306122448979592,0.0397350993377483,290,-1,0,0,21,58.735
"55",-1236709656," cognitive_STRICT",26,14,15,664,718,7,55,441.118,0.235294117647059,0.0816326530612245,0.121212121212121,329,-1,0,0,21,56.542
"56",-1236709656," cognitive_STRICT",26,14,15,662,718,7,56,3368.799,0.310344827586207,0.183673469387755,0.230769230769231,283,-1,0,0,21,60.889
"57",-1236709656," cognitive_STRICT",26,14,15,662,718,7,57,3349.245,0.310344827586207,0.183673469387755,0.230769230769231,283,-1,0,0,21,61.387
"58",-1236709656," cognitive_STRICT",26,14,15,663,718,7,58,1738.452,0.0833333333333333,0.0408163265306122,0.0547945205479452,297,-1,0,0,21,62.285
"59",-1236709656," cognitive_STRICT",26,14,15,664,718,7,59,1900.779,0.155555555555556,0.0714285714285714,0.0979020979020979,305,-1,0,0,21,60.582
"60",-1236709656," cognitive_STRICT",26,14,15,663,718,7,60,19728.764,0.135593220338983,0.0816326530612245,0.101910828025478,277,-1,0,0,21,65.165
"61",-1236709656," cognitive_STRICT",26,14,15,662,718,7,61,2589.381,0.25531914893617,0.122448979591837,0.16551724137931,299,-1,0,0,21,64.834
"62",-1236709656," cognitive_STRICT",26,14,15,670,720,8,62,2243.959,0.171875,0.112244897959184,0.135802469135802,257,-1,0,0,21,64.756
"63",-1236709656," cognitive_STRICT",26,14,15,670,720,8,63,1591.905,0.173076923076923,0.0918367346938776,0.12,287,-1,0,0,21,68.338
"64",-1236709656," cognitive_STRICT",26,14,15,671,720,8,64,1637.785,0.25531914893617,0.122448979591837,0.16551724137931,293,-1,0,0,21,66.042
"65",-1236709656," cognitive_STRICT",26,14,15,671,720,8,65,2488.062,0.189655172413793,0.112244897959184,0.141025641025641,270,-1,0,0,21,70.731
"66",-1236709656," cognitive_STRICT",26,14,15,671,720,8,66,487.878,0.173913043478261,0.0816326530612245,0.111111111111111,289,-1,0,0,21,71.101
"67",-1236709656," cognitive_STRICT",26,14,15,673,720,8,67,478.554,0.203703703703704,0.112244897959184,0.144736842105263,295,-1,0,0,21,70.755
"68",-1236709656," cognitive_STRICT",26,14,15,671,720,8,68,526.48,0.204081632653061,0.102040816326531,0.136054421768708,286,-1,0,0,21,73.35
"69",-1236709656," cognitive_STRICT",26,14,15,670,720,8,69,482.202,0.125,0.0510204081632653,0.072463768115942,298,-1,0,0,21,71.135
"70",-1236709656," cognitive_STRICT",26,14,15,669,720,8,70,2059.434,0.203125,0.13265306122449,0.160493827160494,273,-1,0,0,21,77.145
"71",-1236709656," cognitive_STRICT",26,14,15,669,720,8,71,26131.144,0.196428571428571,0.112244897959184,0.142857142857143,286,-1,0,0,21,78.98
"72",-1236709656," cognitive_STRICT",26,14,15,677,722,9,72,3175.632,0.321428571428571,0.183673469387755,0.233766233766234,281,-1,0,0,21,78.636
"73",-1236709656," cognitive_STRICT",26,14,15,678,722,9,73,3031.257,0.288461538461538,0.153061224489796,0.2,291,-1,0,0,21,79.655
"74",-1236709656," cognitive_STRICT",26,14,15,679,722,9,74,1955.686,0.111111111111111,0.0612244897959184,0.0789473684210526,285,-1,0,0,21,80.685
"75",-1236709656," cognitive_STRICT",26,14,15,679,722,9,75,2322.466,0.25,0.142857142857143,0.181818181818182,282,-1,0,0,21,82.932
"76",-1236709656," cognitive_STRICT",26,14,15,679,722,9,76,2260.229,0.156862745098039,0.0816326530612245,0.10738255033557,301,-1,0,0,21,79.339
"77",-1236709656," cognitive_STRICT",26,14,15,680,722,9,77,3632.774,0.15625,0.102040816326531,0.123456790123457,282,-1,0,0,21,85.573
"78",-1236709656," cognitive_STRICT",26,14,15,680,722,9,78,27915.628,0.175675675675676,0.13265306122449,0.151162790697674,274,-1,0,0,21,86.621
"79",-1236709656," cognitive_STRICT",26,14,15,680,722,9,79,1611.891,0.156862745098039,0.0816326530612245,0.10738255033557,281,-1,0,0,21,86.627
"80",-1236709656," cognitive_STRICT",26,14,15,682,722,9,80,1678.767,0.156862745098039,0.0816326530612245,0.10738255033557,284,-1,0,0,21,88.149
"81",-1236709656," cognitive_STRICT",26,14,15,681,722,9,81,2795.537,0.166666666666667,0.112244897959184,0.134146341463415,270,-1,0,0,21,88.946
"82",-1236709656," cognitive_STRICT",26,14,15,688,724,10,82,3824.132,0.166666666666667,0.0918367346938776,0.118421052631579,299,-1,0,0,21,91.473
"83",-1236709656," cognitive_STRICT",26,14,15,688,724,10,83,3668.122,0.133333333333333,0.0816326530612245,0.10126582278481,274,-1,0,0,21,92.73
"84",-1236709656," cognitive_STRICT",26,14,15,690,724,10,84,651.494,0.225352112676056,0.163265306122449,0.189349112426036,261,-1,0,0,21,87.165
"85",-1236709656," cognitive_STRICT",26,14,15,688,724,10,85,3140.286,0.206349206349206,0.13265306122449,0.161490683229814,280,-1,0,0,21,93.588
"86",-1236709656," cognitive_STRICT",26,14,15,689,724,10,86,60458.415,0.184210526315789,0.142857142857143,0.160919540229885,273,-1,0,0,21,89.424
"87",-1236709656," cognitive_STRICT",26,14,15,689,724,10,87,2881.592,0.2,0.142857142857143,0.166666666666667,268,-1,0,0,21,89.72
"88",-1236709656," cognitive_STRICT",26,14,15,689,724,10,88,2448.292,0.2,0.112244897959184,0.143790849673203,289,-1,0,0,21,100.622
"89",-1236709656," cognitive_STRICT",26,14,15,690,724,10,89,3897.332,0.136363636363636,0.0918367346938776,0.109756097560976,274,-1,0,0,21,93.738
"90",-1236709656," cognitive_STRICT",26,14,15,689,724,10,90,552.922,0.151898734177215,0.122448979591837,0.135593220338983,277,-1,0,0,21,100.493
"91",-1236709656," cognitive_STRICT",26,14,15,688,724,10,91,5315.653,0.162162162162162,0.122448979591837,0.13953488372093,245,-1,0,0,21,94.681
"92",-1236709656," cognitive_STRICT",26,14,15,698,726,11,92,2944.299,0.17741935483871,0.112244897959184,0.1375,288,-1,0,0,21,101.999
"93",-1236709656," cognitive_STRICT",26,14,15,698,726,11,93,37727.433,0.186046511627907,0.163265306122449,0.173913043478261,268,-1,0,0,21,96.767
"94",-1236709656," cognitive_STRICT",26,14,15,700,726,11,94,4074.594,0.104166666666667,0.0510204081632653,0.0684931506849315,295,-1,0,0,21,105.038
"95",-1236709656," cognitive_STRICT",26,14,15,699,726,11,95,2185.754,0.18,0.0918367346938776,0.121621621621622,294,-1,0,0,21,101.865
"96",-1236709656," cognitive_STRICT",26,14,15,700,726,11,96,2472.905,0.137254901960784,0.0714285714285714,0.0939597315436242,280,-1,0,0,21,100.358
"97",-1236709656," cognitive_STRICT",26,14,15,702,726,11,97,587.034,0.138461538461538,0.0918367346938776,0.110429447852761,284,-1,0,0,21,100.741
"98",-1328595570," cognitive_STRICT",26,14,15,641,706,1,1,1197.133,0.256410256410256,0.120481927710843,0.163934426229508,263,-1,0,0,21,0
"99",-1328595570," cognitive_STRICT",26,14,15,642,708,2,2,1464.354,0.224489795918367,0.132530120481928,0.166666666666667,252,-1,0,0,21,7.63
"100",-1328595570," cognitive_STRICT",26,14,15,642,708,2,3,1040.893,0.289473684210526,0.132530120481928,0.181818181818182,267,-1,0,0,21,3.061
"101",-1328595570," cognitive_STRICT",26,14,15,642,708,2,4,1145.168,0.179487179487179,0.0843373493975904,0.114754098360656,263,-1,0,0,21,3.911
"102",-1328595570," cognitive_STRICT",26,14,15,642,708,2,5,396.125,0.0333333333333333,0.0120481927710843,0.0176991150442478,260,-1,0,0,21,5.124
"103",-1328595570," cognitive_STRICT",26,14,15,642,708,2,6,1030.246,0.289473684210526,0.132530120481928,0.181818181818182,264,-1,0,0,21,6.163
"104",-1328595570," cognitive_STRICT",26,14,15,642,708,2,7,400.928,0.0333333333333333,0.0120481927710843,0.0176991150442478,264,-1,0,0,21,7.288
"105",-1328595570," cognitive_STRICT",26,14,15,642,708,2,8,399.788,0.0333333333333333,0.0120481927710843,0.0176991150442478,264,-1,0,0,21,7.948
"106",-1328595570," cognitive_STRICT",26,14,15,642,708,2,9,442.606,0.15625,0.0602409638554217,0.0869565217391304,257,-1,0,0,21,9.129
"107",-1328595570," cognitive_STRICT",26,14,15,642,708,2,10,390.138,0.09375,0.036144578313253,0.0521739130434783,258,-1,0,0,21,10.095
"108",-1328595570," cognitive_STRICT",26,14,15,642,708,2,11,1020.442,0.277777777777778,0.120481927710843,0.168067226890756,271,-1,0,0,21,10.848
"109",-1328595570," cognitive_STRICT",26,14,15,644,710,3,12,398.789,0.125,0.0481927710843374,0.0695652173913044,257,-1,0,0,21,12.208
"110",-1328595570," cognitive_STRICT",26,14,15,644,710,3,13,404.493,0.387096774193548,0.144578313253012,0.210526315789474,262,-1,0,0,21,13.439
"111",-1328595570," cognitive_STRICT",26,14,15,644,710,3,14,1288.635,0.177777777777778,0.0963855421686747,0.125,252,-1,0,0,21,14.078
"112",-1328595570," cognitive_STRICT",26,14,15,644,710,3,15,427.128,0.176470588235294,0.072289156626506,0.102564102564103,257,-1,0,0,21,15.052
"113",-1328595570," cognitive_STRICT",26,14,15,644,710,3,16,378.145,0.241379310344828,0.0843373493975904,0.125,269,-1,0,0,21,16.497
"114",-1328595570," cognitive_STRICT",26,14,15,644,710,3,17,428.716,0.176470588235294,0.072289156626506,0.102564102564103,257,-1,0,0,21,17.147
"115",-1328595570," cognitive_STRICT",26,14,15,644,710,3,18,423.304,0.222222222222222,0.0963855421686747,0.134453781512605,249,-1,0,0,21,18.714
"116",-1328595570," cognitive_STRICT",26,14,15,644,710,3,19,402.967,0.2,0.0963855421686747,0.130081300813008,241,-1,0,0,21,19.468
"117",-1328595570," cognitive_STRICT",26,14,15,644,710,3,20,1109.409,0.0714285714285714,0.036144578313253,0.048,255,-1,0,0,21,20.361
"118",-1328595570," cognitive_STRICT",26,14,15,644,710,3,21,1283.236,0.145833333333333,0.0843373493975904,0.106870229007634,249,-1,0,0,21,21.765
"119",-1328595570," cognitive_STRICT",26,14,15,647,712,4,22,1289.789,0.116279069767442,0.0602409638554217,0.0793650793650794,259,-1,0,0,21,22.153
"120",-1328595570," cognitive_STRICT",26,14,15,647,712,4,23,1005.498,0.236842105263158,0.108433734939759,0.148760330578512,261,-1,0,0,21,23.479
"121",-1328595570," cognitive_STRICT",26,14,15,647,712,4,24,410.802,0.0909090909090909,0.036144578313253,0.0517241379310345,276,-1,0,0,21,24.522
"122",-1328595570," cognitive_STRICT",26,14,15,647,712,4,25,1543.068,0.192307692307692,0.120481927710843,0.148148148148148,234,-1,0,0,21,26.373
"123",-1328595570," cognitive_STRICT",26,14,15,647,712,4,26,433.381,0.184210526315789,0.0843373493975904,0.115702479338843,242,-1,0,0,21,26.23
"124",-1328595570," cognitive_STRICT",26,14,15,647,712,4,27,1323.141,0.111111111111111,0.0602409638554217,0.078125,261,-1,0,0,21,27.273
"125",-1328595570," cognitive_STRICT",26,14,15,647,712,4,28,1967.933,0.214285714285714,0.144578313253012,0.172661870503597,248,-1,0,0,21,29.042
