PlayerId, SystemConfiguration, NumberOfGoals, NumberOfOperatorsPreCompilation, NumberOfPredicatesPreCompilation, NumberOfOperatorsPostCompilation, NumberOfPredicatesPostCompilation, NumberOfObservationsInput, NumberOfPlayerActionsTaken, Runtime, PlanRecognitionPrecision, PlanRecognitionRecall, PlanRecognitionF1Score, PlanRecognitionLevenshteinDistance, GoalRecognitionPrecision, GoalRecognitionRecall, GoalRecognitionF1Score, GoalRecognitionLevenshteinDistance
-183629513, Baseline, 26, 14, 15, 641, 706, 1, 1, 1751.799, 0.128205128205128, 0.0490196078431373, 0.0709219858156028, 313, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 642, 708, 2, 2, 1860.467, 0.0816326530612245, 0.0392156862745098, 0.0529801324503311, 293, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
