PlayerId, SystemConfiguration, NumberOfGoals, NumberOfOperatorsPreCompilation, NumberOfPredicatesPreCompilation, NumberOfOperatorsPostCompilation, NumberOfPredicatesPostCompilation, NumberOfObservationsInput, NumberOfPlayerActionsTaken, Runtime, PlanRecognitionPrecision, PlanRecognitionRecall, PlanRecognitionF1Score, PlanRecognitionLevenshteinDistance, GoalRecognitionPrecision, GoalRecognitionRecall, GoalRecognitionF1Score, GoalRecognitionLevenshteinDistance
-183629513, Baseline, 26, 14, 15, 641, 706, 1, 1, 1501.031, 0.128205128205128, 0.0490196078431373, 0.0709219858156028, 313, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 642, 708, 2, 2, 1810.421, 0.0816326530612245, 0.0392156862745098, 0.0529801324503311, 293, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 644, 710, 3, 3, 1835.931, 0.0930232558139535, 0.0392156862745098, 0.0551724137931034, 309, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 647, 712, 4, 4, 2156.02, 0.0416666666666667, 0.0196078431372549, 0.0266666666666667, 301, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 651, 714, 5, 5, 2316.559, 0.117647058823529, 0.0588235294117647, 0.0784313725490196, 296, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 656, 716, 6, 6, 2986.754, 0.117647058823529, 0.0588235294117647, 0.0784313725490196, 295, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 662, 718, 7, 7, 587.271, 0.285714285714286, 0.0980392156862745, 0.145985401459854, 322, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 669, 720, 8, 8, 3325.436, 0.0784313725490196, 0.0392156862745098, 0.0522875816993464, 294, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 677, 722, 9, 9, 3163.241, 0.0444444444444444, 0.0196078431372549, 0.0272108843537415, 311, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 686, 724, 10, 10, 3459.499, 0.127659574468085, 0.0588235294117647, 0.0805369127516778, 308, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 696, 726, 11, 11, 4221.464, 0.0816326530612245, 0.0392156862745098, 0.0529801324503311, 311, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 707, 728, 12, 12, 4526.19, 0.0980392156862745, 0.0490196078431373, 0.065359477124183, 311, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 719, 730, 13, 13, 623.464, 0.341463414634146, 0.137254901960784, 0.195804195804196, 315, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 732, 732, 14, 14, 722.29, 0.395348837209302, 0.166666666666667, 0.23448275862069, 305, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 746, 734, 15, 15, 772.92, 0.422222222222222, 0.186274509803922, 0.258503401360544, 297, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 761, 736, 16, 16, 764.636, 0.5, 0.225490196078431, 0.310810810810811, 293, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 777, 738, 17, 17, 793.34, 0.4375, 0.205882352941176, 0.28, 282, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 794, 740, 18, 18, 811.69, 0.448979591836735, 0.215686274509804, 0.291390728476821, 279, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 812, 742, 19, 19, 914.701, 0.448979591836735, 0.215686274509804, 0.291390728476821, 278, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 831, 744, 20, 20, 895.881, 0.4, 0.196078431372549, 0.263157894736842, 275, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 851, 746, 21, 21, 814.783, 0.613636363636364, 0.264705882352941, 0.36986301369863, 289, 0.666666666666667, 0.666666666666667, 0.666666666666667, 9
-183629513, Baseline, 26, 14, 15, 872, 748, 22, 22, 17121.336, 0.15625, 0.0980392156862745, 0.120481927710843, 303, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 894, 750, 23, 23, 1156.152, 0.543478260869565, 0.245098039215686, 0.337837837837838, 280, 0.666666666666667, 0.666666666666667, 0.666666666666667, 9
-183629513, Baseline, 26, 14, 15, 917, 752, 24, 24, 17451.96, 0.134328358208955, 0.0882352941176471, 0.106508875739645, 302, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
-183629513, Baseline, 26, 14, 15, 941, 754, 25, 25, 982.031, 0.653061224489796, 0.313725490196078, 0.423841059602649, 266, 0.666666666666667, 0.666666666666667, 0.666666666666667, 9
-183629513, Baseline, 26, 14, 15, 966, 756, 26, 26, 16388.858, 0.0571428571428571, 0.0392156862745098, 0.0465116279069767, 299, 0.666666666666667, 0.666666666666667, 0.666666666666667, 10
