PlayerId, SystemConfiguration, NumberOfGoals, NumberOfOperatorsPreCompilation, NumberOfPredicatesPreCompilation, NumberOfOperatorsPostCompilation, NumberOfPredicatesPostCompilation, NumberOfObservationsInput, NumberOfPlayerActionsTaken, Runtime, PlanRecognitionPrecision, PlanRecognitionRecall, PlanRecognitionF1Score, PlanRecognitionLevenshteinDistance, GoalRecognitionPrecision, GoalRecognitionRecall, GoalRecognitionF1Score, GoalRecognitionLevenshteinDistance
425782449, Baseline, 26, 14, 15, 641, 706, 1, 1, 1649.378, 0.102564102564103, 0.0350877192982456, 0.0522875816993464, 387, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 642, 708, 2, 2, 1837.28, 0.260869565217391, 0.105263157894737, 0.15, 381, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 644, 710, 3, 3, 2239.133, 0.230769230769231, 0.105263157894737, 0.144578313253012, 376, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 647, 712, 4, 4, 2653.748, 0.241935483870968, 0.131578947368421, 0.170454545454545, 363, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 651, 714, 5, 5, 36695.516, 0.207547169811321, 0.0964912280701754, 0.131736526946108, 372, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 656, 716, 6, 6, 643.699, 0.0754716981132075, 0.0350877192982456, 0.0479041916167665, 392, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 662, 718, 7, 7, 656.673, 0.0816326530612245, 0.0350877192982456, 0.049079754601227, 402, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 669, 720, 8, 8, 655.192, 0.166666666666667, 0.087719298245614, 0.114942528735632, 371, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 677, 722, 9, 9, 53140.29, 0.235294117647059, 0.105263157894737, 0.145454545454545, 370, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 686, 724, 10, 10, 57812.672, 0.196078431372549, 0.087719298245614, 0.121212121212121, 371, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 696, 726, 11, 11, 81623.133, 0.203703703703704, 0.0964912280701754, 0.130952380952381, 367, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 707, 728, 12, 12, 74660.048, 0.160714285714286, 0.0789473684210526, 0.105882352941176, 367, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 719, 730, 13, 13, 38813.03, 0.287878787878788, 0.166666666666667, 0.211111111111111, 360, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 732, 732, 14, 14, 78971.589, 0.154929577464789, 0.0964912280701754, 0.118918918918919, 343, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 746, 734, 15, 15, 97832.616, 0.185714285714286, 0.114035087719298, 0.141304347826087, 337, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 761, 736, 16, 16, 135821.333, 0.197183098591549, 0.12280701754386, 0.151351351351351, 338, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 777, 738, 17, 17, 197905.615, 0.138461538461538, 0.0789473684210526, 0.100558659217877, 355, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 794, 740, 18, 18, 213388.863, 0.169230769230769, 0.0964912280701754, 0.122905027932961, 353, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 812, 742, 19, 19, 277440.363, 0.236111111111111, 0.149122807017544, 0.182795698924731, 344, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 831, 744, 20, 20, 348811.56, 0.217948717948718, 0.149122807017544, 0.177083333333333, 338, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 851, 746, 21, 21, 339452.192, 0.180722891566265, 0.131578947368421, 0.152284263959391, 333, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 872, 748, 22, 22, 365763.353, 0.162162162162162, 0.105263157894737, 0.127659574468085, 346, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 894, 750, 23, 23, 469152.315, 0.258426966292135, 0.201754385964912, 0.226600985221675, 325, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 917, 752, 24, 24, 633065.135, 0.234042553191489, 0.192982456140351, 0.211538461538462, 325, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 941, 754, 25, 25, 737992.223, 0.223404255319149, 0.184210526315789, 0.201923076923077, 334, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 967, 756, 26, 26, 788520.598, 0.26530612244898, 0.228070175438596, 0.245283018867925, 325, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 993, 758, 27, 27, 833453.384, 0.25531914893617, 0.210526315789474, 0.230769230769231, 335, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1021, 760, 28, 28, 859867.522, 0.231707317073171, 0.166666666666667, 0.193877551020408, 345, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1050, 762, 29, 29, 903230.672, 0.25531914893617, 0.210526315789474, 0.230769230769231, 335, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1079, 764, 30, 30, 1056651.423, 0.217391304347826, 0.175438596491228, 0.194174757281553, 306, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1109, 766, 31, 31, 1083335.606, 0.21505376344086, 0.175438596491228, 0.193236714975845, 306, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1140, 768, 32, 32, 1238426.431, 0.239583333333333, 0.201754385964912, 0.219047619047619, 304, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1173, 770, 33, 33, 1463387.836, 0.221052631578947, 0.184210526315789, 0.200956937799043, 304, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1206, 772, 34, 34, 1595132.306, 0.254901960784314, 0.228070175438596, 0.240740740740741, 316, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1240, 774, 35, 35, 1698288.199, 0.155963302752294, 0.149122807017544, 0.152466367713005, 333, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1275, 776, 36, 36, 1827220.419, 0.277777777777778, 0.263157894736842, 0.27027027027027, 325, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1312, 778, 37, 37, 1929895.907, 0.26605504587156, 0.254385964912281, 0.260089686098655, 329, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1350, 780, 38, 38, 2300473.785, 0.272727272727273, 0.263157894736842, 0.267857142857143, 329, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1388, 782, 39, 39, 2388686.035, 0.25, 0.245614035087719, 0.247787610619469, 326, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1428, 784, 40, 40, 2466105.337, 0.263636363636364, 0.254385964912281, 0.258928571428571, 324, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1469, 786, 41, 41, 2905545.237, 0.241071428571429, 0.236842105263158, 0.238938053097345, 329, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1511, 788, 42, 42, 3027780.256, 0.241071428571429, 0.236842105263158, 0.238938053097345, 332, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1553, 790, 43, 43, 3114466.767, 0.234782608695652, 0.236842105263158, 0.235807860262009, 339, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1597, 792, 44, 44, 3100328.265, 0.230088495575221, 0.228070175438596, 0.229074889867841, 331, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1641, 794, 45, 45, 3221515.528, 0.230769230769231, 0.236842105263158, 0.233766233766234, 342, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1686, 796, 46, 46, 3937478.807, 0.215686274509804, 0.192982456140351, 0.203703703703704, 326, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 1732, 798, 47, 47, 3489657.171, 0.315315315315315, 0.307017543859649, 0.311111111111111, 319, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1779, 800, 48, 48, 3357128.523, 0.205607476635514, 0.192982456140351, 0.199095022624434, 332, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1827, 802, 49, 49, 3417782.942, 0.272727272727273, 0.263157894736842, 0.267857142857143, 336, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1876, 804, 50, 50, 3579174.025, 0.226086956521739, 0.228070175438596, 0.22707423580786, 337, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1926, 806, 51, 51, 3896745.852, 0.224137931034483, 0.228070175438596, 0.226086956521739, 339, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 1978, 808, 52, 52, 3958756.47, 0.213675213675214, 0.219298245614035, 0.216450216450216, 339, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2031, 810, 53, 53, 4772124.152, 0.186440677966102, 0.192982456140351, 0.189655172413793, 332, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2085, 812, 54, 54, 4859225.201, 0.196581196581197, 0.201754385964912, 0.199134199134199, 325, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2139, 814, 55, 55, 3761085.135, 0.186440677966102, 0.192982456140351, 0.189655172413793, 359, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 2195, 816, 56, 56, 3860829.799, 0.186991869918699, 0.201754385964912, 0.194092827004219, 361, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 2252, 818, 57, 57, 5506847.854, 0.208, 0.228070175438596, 0.217573221757322, 364, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 2310, 820, 58, 58, 6578686.438, 0.204724409448819, 0.228070175438596, 0.215767634854772, 374, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 2369, 822, 59, 59, 6524990.279, 0.206106870229008, 0.236842105263158, 0.220408163265306, 383, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 2428, 824, 60, 60, 3662088.603, 0.162393162393162, 0.166666666666667, 0.164502164502165, 341, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2488, 826, 61, 61, 5465735.093, 0.18796992481203, 0.219298245614035, 0.202429149797571, 386, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2549, 828, 62, 62, 6024040.493, 0.201550387596899, 0.228070175438596, 0.213991769547325, 381, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2612, 830, 63, 63, 6785984.076, 0.201550387596899, 0.228070175438596, 0.213991769547325, 381, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2676, 832, 64, 64, 6943724.294, 0.144927536231884, 0.175438596491228, 0.158730158730159, 405, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2741, 834, 65, 65, 6956636.693, 0.201550387596899, 0.228070175438596, 0.213991769547325, 381, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2806, 836, 66, 66, 8913837.642, 0.159090909090909, 0.184210526315789, 0.170731707317073, 392, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2873, 838, 67, 67, 8763890.262, 0.157894736842105, 0.184210526315789, 0.17004048582996, 395, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 2941, 840, 68, 68, 9276779.206, 0.162962962962963, 0.192982456140351, 0.176706827309237, 405, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 3009, 842, 69, 69, 9642442.372, 0.165467625899281, 0.201754385964912, 0.181818181818182, 412, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 3078, 844, 70, 70, 10020223.469, 0.179856115107914, 0.219298245614035, 0.197628458498024, 406, 1, 0.75, 0.857142857142857, 14
425782449, Baseline, 26, 14, 15, 3148, 846, 71, 71, 10312911.192, 0.170068027210884, 0.219298245614035, 0.191570881226054, 429, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3219, 848, 72, 72, 11400909.265, 0.162337662337662, 0.219298245614035, 0.186567164179104, 458, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 73, 73, 11351685.402, 0.169934640522876, 0.228070175438596, 0.194756554307116, 446, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 74, 74, 11297004.652, 0.163398692810458, 0.219298245614035, 0.187265917602996, 447, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 75, 75, 11566845.597, 0.165562913907285, 0.219298245614035, 0.188679245283019, 443, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 76, 76, 11594927.237, 0.172185430463576, 0.228070175438596, 0.19622641509434, 442, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 77, 77, 11307128.284, 0.163398692810458, 0.219298245614035, 0.187265917602996, 447, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 78, 78, 11268360.724, 0.165562913907285, 0.219298245614035, 0.188679245283019, 443, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 79, 79, 11610536.821, 0.163398692810458, 0.219298245614035, 0.187265917602996, 447, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 80, 80, 11553445.545, 0.161290322580645, 0.219298245614035, 0.185873605947955, 460, 1, 0.75, 0.857142857142857, 15
425782449, Baseline, 26, 14, 15, 3291, 850, 81, 81, 11532373.849, 0.178807947019868, 0.236842105263158, 0.20377358490566, 443, 1, 0.75, 0.857142857142857, 15
