0.307692307692308, 0.181818181818182, 0.272727272727273, 0.203125, 0.111111111111111, 0.2, 0.181818181818182, 0.122448979591837, 0.0816326530612245, 0.0918367346938776, 0.13265306122449, 0.0612244897959184, 0.142857142857143, 0.0816326530612245, 0.175182481751825, 0.112676056338028, 0.137404580152672, 0.160493827160494, 0.0789473684210526, 0.166666666666667, 0.112676056338028, 308, 294, 320, 273, 285, 268, 294, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.142857142857143, 0.117647058823529, 0.0909090909090909, 0.196428571428571, 0.25, 0.2, 0.117647058823529, 0.0714285714285714, 0.0612244897959184, 0.0408163265306122, 0.112244897959184, 0.142857142857143, 0.112244897959184, 0.0612244897959184, 0.0952380952380952, 0.0805369127516779, 0.0563380281690141, 0.142857142857143, 0.181818181818182, 0.143790849673203, 0.0805369127516779, 299, 295, 307, 286, 282, 289, 295, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.105263157894737, 0.166666666666667, 0.138888888888889, 0.321428571428571, 0.156862745098039, 0.136363636363636, 0.166666666666667, 0.0408163265306122, 0.0612244897959184, 0.0510204081632653, 0.183673469387755, 0.0816326530612245, 0.0918367346938776, 0.0612244897959184, 0.0588235294117647, 0.0895522388059702, 0.0746268656716418, 0.233766233766234, 0.10738255033557, 0.109756097560976, 0.0895522388059702, 312, 313, 316, 281, 301, 274, 313, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.075, 0.111111111111111, 0.30952380952381, 0.288461538461538, 0.15625, 0.151898734177215, 0.111111111111111, 0.0306122448979592, 0.0612244897959184, 0.13265306122449, 0.153061224489796, 0.102040816326531, 0.122448979591837, 0.0612244897959184, 0.0434782608695652, 0.0789473684210526, 0.185714285714286, 0.2, 0.123456790123457, 0.135593220338983, 0.0789473684210526, 304, 289, 305, 291, 282, 277, 289, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.162790697674419, 0.114285714285714, 0.111111111111111, 0.133333333333333, 0.175675675675676, 0.162162162162162, 0.114285714285714, 0.0714285714285714, 0.0408163265306122, 0.0510204081632653, 0.072289156626506, 0.13265306122449, 0.122448979591837, 0.0408163265306122, 0.099290780141844, 0.0601503759398496, 0.0699300699300699, 0.09375, 0.151162790697674, 0.13953488372093, 0.0601503759398496, 301, 329, 305, 257, 274, 245, 329, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.34375, 0.171428571428571, 0.209302325581395, 0.170731707317073, 0.156862745098039, 0.17741935483871, 0.171428571428571, 0.112244897959184, 0.0612244897959184, 0.0918367346938776, 0.0843373493975904, 0.0816326530612245, 0.112244897959184, 0.0612244897959184, 0.169230769230769, 0.0902255639097744, 0.127659574468085, 0.112903225806452, 0.10738255033557, 0.1375, 0.0902255639097744, 329, 324, 297, 259, 281, 288, 324, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.261904761904762, 0.294117647058824, 0.163265306122449, 0.1875, 0.156862745098039, 0.186046511627907, 0.294117647058824, 0.112244897959184, 0.102040816326531, 0.0816326530612245, 0.108433734939759, 0.0816326530612245, 0.163265306122449, 0.102040816326531, 0.157142857142857, 0.151515151515152, 0.108843537414966, 0.137404580152672, 0.10738255033557, 0.173913043478261, 0.151515151515152, 308, 328, 271, 250, 284, 268, 328, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.162790697674419, 0.06, 0.181818181818182, 0.2, 0.166666666666667, 0.104166666666667, 0.06, 0.0714285714285714, 0.0306122448979592, 0.0816326530612245, 0.0963855421686747, 0.112244897959184, 0.0510204081632653, 0.0306122448979592, 0.099290780141844, 0.0405405405405405, 0.112676056338028, 0.130081300813008, 0.134146341463415, 0.0684931506849315, 0.0405405405405405, 303, 283, 307, 260, 270, 295, 283, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.162790697674419, 0.105263157894737, 0.27027027027027, 0.257142857142857, 0.166666666666667, 0.18, 0.105263157894737, 0.0714285714285714, 0.0408163265306122, 0.102040816326531, 0.108433734939759, 0.0918367346938776, 0.0918367346938776, 0.0408163265306122, 0.099290780141844, 0.0588235294117647, 0.148148148148148, 0.152542372881356, 0.118421052631579, 0.121621621621622, 0.0588235294117647, 303, 315, 319, 268, 299, 294, 315, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
0.177777777777778, 0.15, 0.205128205128205, 0.170212765957447, 0.133333333333333, 0.137254901960784, 0.15, 0.0816326530612245, 0.0612244897959184, 0.0816326530612245, 0.0963855421686747, 0.0816326530612245, 0.0714285714285714, 0.0612244897959184, 0.111888111888112, 0.0869565217391304, 0.116788321167883, 0.123076923076923, 0.10126582278481, 0.0939597315436242, 0.0869565217391304, 307, 307, 306, 252, 274, 280, 307, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 21, 21, 21, 21, 21
