PlayerId, SystemConfiguration, NumberOfGoals, NumberOfOperatorsPreCompilation, NumberOfPredicatesPreCompilation, NumberOfOperatorsPostCompilation, NumberOfPredicatesPostCompilation, NumberOfObservationsInput, NumberOfPlayerActionsTaken, Runtime, PlanRecognitionPrecision, PlanRecognitionRecall, PlanRecognitionF1Score, PlanRecognitionLevenshteinDistance, GoalRecognitionPrecision, GoalRecognitionRecall, GoalRecognitionF1Score, GoalRecognitionLevenshteinDistance, IndexterCalculationTime, NumberOfAdoptedQuestParts, NumberOfCompletedQuestParts, NumberOfActiveQuestParts, AverageInverseKnowledgeOfActiveQuestParts, NumberOfAdoptedQuests, NumberOfCompletedQuests, NumberOfActiveQuests, AverageInverseKnowledgeOfActiveQuests, EquipQuest-adopted, EquipQuest-complete, EquipQuest-knol, FetchQuest-adopted, FetchQuest-complete, FetchQuest-knol, PilgrimageQuest-adopted, PilgrimageQuest-complete, PilgrimageQuest-knol, LoveQuest-Letter-adopted, LoveQuest-Letter-complete, LoveQuest-Letter-knol, LoveQuest-Gift-adopted, LoveQuest-Gift-complete, LoveQuest-Gift-knol, LoveQuest-Letter-adopted, LoveQuest-Letter-complete, LoveQuest-Letter-knol, LoveQuest-aggregate-adopted, LoveQuest-aggregate-complete, LoveQuest-avg-knol, WisdomQuest-Coin-adopted, WisdomQuest-Coin-complete, WisdomQuest-Coin-knol, WisdomQuest-Humanskull-adopted, WisdomQuest-Humanskull-complete, WisdomQuest-Humanskull-knol, WisdomQuest-Candle-adopted, WisdomQuest-Candle-complete, WisdomQuest-Candle-knol, WisdomQuest-aggregate-adopted, WisdomQuest-aggregate-complete, WisdomQuest-avg-knol
-278482744, cognitive_STRICT, 26, 14, 15, 641, 706, 1, 1, 1179.632, 0.205128205128205, 0.0930232558139535, 0.128, 258, -1, 0, 0, 12, 0, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 2, 1480.265, 0.163265306122449, 0.0930232558139535, 0.118518518518519, 268, -1, 0, 0, 12, 6.618, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 3, 1033.158, 0.131578947368421, 0.0581395348837209, 0.0806451612903226, 262, -1, 0, 0, 12, 3.059, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 4, 1156.645, 0.128205128205128, 0.0581395348837209, 0.08, 258, -1, 0, 0, 12, 3.953, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 5, 1057.631, 0.275, 0.127906976744186, 0.174603174603175, 254, -1, 0, 0, 12, 5.061, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 6, 1272.06, 0.13953488372093, 0.0697674418604651, 0.0930232558139535, 262, -1, 0, 0, 12, 6.099, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 7, 1149.879, 0.102564102564103, 0.0465116279069767, 0.064, 281, -1, 0, 0, 12, 6.955, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 8, 398.607, 0.1875, 0.0697674418604651, 0.101694915254237, 283, -1, 0, 0, 12, 8.036, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 9, 1031.021, 0.131578947368421, 0.0581395348837209, 0.0806451612903226, 259, -1, 0, 0, 12, 9.268, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
-278482744, cognitive_STRICT, 26, 14, 15, 642, 708, 2, 10, 399.852, 0.0967741935483871, 0.0348837209302326, 0.0512820512820513, 290, -1, 0, 0, 12, 9.992, 0, 0, 0, NaN, 0, 0, 0, NaN, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, -1, False, False, 0, False, False, -1, False, False, -1, False, False, -1, False, False, 0
